ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
106,50.28412,12.20207,-12.634,300679.21416346,5573966.19278578,-12634,0,0,0,1991,10,6,10,42,31.122,0.4,0,0,0,0,0,0,0
107,50.27876,12.20911,-13.508,301158.318900655,5573351.51629064,-13508,0,0,0,1991,10,9,7,51,31.929,1.5,0,0,0,0,0,0,0
108,50.04153,12.65488,-9.309,332085.098391888,5545882.912156,-9309,0,0,0,1991,10,11,6,16,55.572,1.1,0,0,0,0,0,0,0
109,50.26048,12.44502,-8.008,317894.256234717,5570715.86435337,-8008,0,0,0,1991,11,2,10,32,19.831,0.9,0,0,0,0,0,0,0
110,50.13864,12.34026,-13.527,309945.055850105,5557432.72632005,-13527,0,0,0,1991,11,9,1,40,7.856,0.9,0,0,0,0,0,0,0
111,50.24177,12.4541,-7.543,318470.247453139,5568613.71939696,-7543,0,0,0,1991,11,10,13,36,15.105,0.5,0,0,0,0,0,0,0
112,50.25261,12.35993,-8.487,311799.231370099,5570052.51479668,-8487,0,0,0,1991,11,12,13,38,30.738,1.8,0,0,0,0,0,0,0
113,50.25219,12.35927,-8.443,311750.532747963,5570007.492278,-8443,0,0,0,1991,11,12,14,18,31.012,0.7,0,0,0,0,0,0,0
114,50.2095,12.45513,-8.534,318421.13543794,5565023.78341023,-8534,0,0,0,1991,11,18,9,48,34.681,0.7,0,0,0,0,0,0,0
115,50.28895,12.43947,-9.81,317607.587723881,5573894.44924577,-9810,0,0,0,1991,11,21,16,44,0.249,0.4,0,0,0,0,0,0,0
116,50.13801,12.3426,-13.39,310109.746920265,5557356.7327739,-13390,0,0,0,1991,11,24,9,28,36.197,1.1,0,0,0,0,0,0,0
117,50.32239,12.57538,-10.069,327408.804809015,5577287.88472889,-10069,0,0,0,1991,11,27,17,29,31.613,0.7,0,0,0,0,0,0,0
118,50.32277,12.57511,-9.975,327390.9644779,5577330.75656963,-9975,0,0,0,1991,11,29,13,5,10.968,0.7,0,0,0,0,0,0,0
119,50.32313,12.57497,-10.069,327382.30458431,5577371.10343281,-10069,0,0,0,1991,11,29,13,42,36.618,0.4,0,0,0,0,0,0,0
120,50.32299,12.57499,-10.056,327383.220751196,5577355.49289086,-10056,0,0,0,1991,11,29,14,43,46.004,1.1,0,0,0,0,0,0,0
121,50.32376,12.57666,-10.117,327504.869729785,5577437.22280542,-10117,0,0,0,1991,11,29,15,12,35.85,0.4,0,0,0,0,0,0,0
