ID,LAT,LON,DEPTH,X,Y,Z,YR,MO,DY,HR,MI,SC,MAG,A,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,Pazim,Pdip,Tazim,Tdip,Q,Type ,Loc,,,,,,,,,,,,,CAT-ID,ALQ,FMQ,FMT,ScR,ME,Mw,M0,,EvID_DD,,,FMCAT-OT,FMCAT-LOC,FMCAT-MAG,MiDis,Depi,Ddep,Dmag,Region,Ref,,,,,,,,,,,,,,,,,
KP201911050555,46.319919,7.353107,4.153,593412,129839,-4153,2019,11,5,5,55,35,2.52,1,274,71,-165,179,76,-20,136,24,228,3,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.167,FM,2.64,10233000000000,,201901751,,,2019,11,5,5,55,0,46.319,7.355,5,2.5,2.7,0.2,-0.8,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911050600,46.31996,7.353849,3.997,593469,129844,-3997,2019,11,5,6,0,21.5,2.86,1,272,69,-153,172,65,-23,133,33,41,2,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.3,FM,2.91,26002000000000,,201901753,,,2019,11,5,6,0,0,46.319,7.357,5,2.9,2.9,0.3,-1,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911050718,46.319659,7.360682,4.466,593995,129810,-4466,2019,11,5,7,18,43,2.96,1,58,68,132,171,46,31,119,13,14,49,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.533,FM,2.99,34277000000000,,201901758,,,2019,11,5,7,18,0,46.325,7.363,5,3,3.7,0.6,-0.5,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911050747,46.321241,7.364858,4.546,594317,129985,-4546,2019,11,5,7,47,57.4,2.77,1,50,64,128,168,45,38,113,11,7,54,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.578,FM,2.81,18408000000000,,201901764,,,2019,11,5,7,47,0,46.321,7.369,5,2.8,3.8,0.3,-0.5,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911050854,46.319607,7.349977,4.113,593171,129805,-4113,2019,11,5,8,54,53.7,2.54,1,263,82,-156,170,66,-9,129,22,34,11,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.267,FM,2.66,10965000000000,,201901773,,,2019,11,5,8,54,0,46.321,7.353,5,2.5,2.7,0.3,-0.9,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911051921,46.31861,7.355347,4.613,593584,129694,-4613,2019,11,5,19,21,31.3,2.81,1,87,81,149,182,59,10,138,15,40,28,,,,,,,,,,,,,,,,DDR-SW0,A,1,OT,0.344,FM,2.89,24266000000000,,201901811,,,2019,11,5,19,21,0,46.319,7.357,6,2.8,3,0.1,-1.4,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911051951,46.31876,7.354819,4.511,593544,129710,-4511,2019,11,5,19,51,14.1,3.2,1,60,56,136,178,55,43,120,1,28,53,,,,,,,,,,,,,,,,DDR-SW0,A,1,OT,0.489,FM,3.19,68391000000000,,201901818,,,2019,11,5,19,51,0,46.317,7.361,5,3.2,3.1,0.5,-0.5,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911051952,46.319588,7.355421,4.265,593590,129802,-4265,2019,11,5,19,52,29.8,2.51,1,279,82,-145,183,55,-10,147,30,46,18,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.389,FM,2.66,10965000000000,,201901819,,,2019,11,5,19,52,0,46.324,7.355,5,2.5,3,0.5,-0.7,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911052006,46.319315,7.357447,4.593,593746,129772,-4593,2019,11,5,20,6,55.2,2.63,0,208,28,84,35,62,93,123,17,311,72,,,,,,,,,,,,,,,,DDR-SW0,A,1,TF,0.95,FM,2.7,12589000000000,,201901824,,,2019,11,5,20,6,0,46.321,7.36,5,2.6,3.4,0.3,-0.4,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911052010,46.319917,7.357,4.519,593712,129839,-4519,2019,11,5,20,10,59.7,2.6,1,272,69,-141,166,54,-26,135,42,36,10,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.433,FM,2.69,12162000000000,,201901826,,,2019,11,5,20,10,0,46.322,7.359,5,2.6,3.4,0.3,-0.5,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911071835_1,46.319309,7.347486,3.938,592979,129772,-3938,2019,11,7,18,35,38.8,3.21,1,260,73,-163,165,74,-18,123,24,213,1,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.189,FM,3.22,75858000000000,,201901937,,,2019,11,7,18,35,0,46.317,7.355,4,3.2,2.6,0.6,-0.1,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911071838,46.320056,7.349063,4.064,593100,129855,-4064,2019,11,7,18,38,27.5,2.49,1,269,65,-155,167,67,-27,127,35,219,2,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.278,FM,2.69,12162000000000,,201901938,,,2019,11,7,18,38,0,46.323,7.348,5,2.5,2.5,0.3,-0.9,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911072030,46.317295,7.349368,4.618,593124,129548,-4618,2019,11,7,20,30,6,2.26,1,88,81,146,183,57,11,140,16,40,30,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.378,FM,2.47,5688500000000,,201901945,,,2019,11,7,20,30,0,46.321,7.35,5,2.3,2.6,0.4,-0.4,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911080308,46.318659,7.347085,3.787,592948,129700,-3787,2019,11,8,3,8,0.3,2.22,1,265,77,-151,168,62,-14,129,29,34,10,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.322,FM,2.33,3507500000000,,201901959,,,2019,11,8,3,8,0,46.324,7.347,4,2.2,2.5,0.6,-0.2,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911111935,46.322513,7.365492,4.417,594366,130127,-4417,2019,11,11,19,35,6.4,2.74,1,50,59,139,165,55,38,108,2,15,50,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.456,FM,2.74,14454000000000,,201902026,,,2019,11,11,19,35,0,46.326,7.367,5,2.7,4,0.4,-0.6,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911120201,46.320103,7.35987,3.91,593933,129859,-3910,2019,11,12,2,1,9.3,2.16,0,220,65,-99,61,26,-71,113,68,317,20,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.844,FM,2.36,3890500000000,,201902030,,,2019,11,12,2,1,0,46.322,7.359,4,2.2,3.4,0.2,-0.1,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911120917,46.320927,7.357995,3.86,593788,129951,-3860,2019,11,12,9,17,58,1.98,0,222,71,-104,78,23,-56,111,62,322,25,,,,,,,,,,,,,,,,DDR-SW0,A,2,NF,-0.733,FM,2.26,2754200000000,,201902036,,,2019,11,12,9,17,0,46.323,7.358,4,2,3.3,0.2,-0.1,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911121343,46.323322,7.367647,4.32,594532,130216,-4320,2019,11,12,13,43,30.9,1.85,1,296,89,-164,206,74,-1,162,12,70,11,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.178,FM,1.95,944060000000,,201902047,,,2019,11,12,13,43,0,46.324,7.371,5,1.9,4.1,0.3,-0.7,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911121436,46.32351,7.366061,4.16,594410,130237,-4160,2019,11,12,14,36,45.8,2.72,1,252,73,-161,156,72,-18,114,25,24,1,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.211,FM,2.77,16032000000000,,201902057,,,2019,11,12,14,36,0,46.327,7.366,5,2.7,4,0.4,-0.8,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201911300214,46.10434,7.298654,6.896,589175,105880,-6896,2019,11,30,2,14,45.8,3.02,0,4,85,-151,271,61,-5,232,24,134,17,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.189,FM,2.97,31989000000000,,201902188,,,2019,11,30,2,14,0,46.1,7.304,4,3,8.5,0.6,2.9,0,MGE,Mont,Gele,UNPUBLISHED,,,,,,,,
KP201912050250,46.319605,7.358697,4.611,593842,129804,-4611,2019,12,5,2,50,9.3,1.81,0,298,84,-125,200,35,-10,176,40,56,30,,,,,,,,,,,,,,,,DDR-SW0,A,1,ON,-0.361,FM,2.02,1202300000000,,201902220,,,2019,12,5,2,50,0,46.319,7.359,5,1.8,3.3,0.1,-0.4,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201912060129,46.323398,7.374351,4.449,595048,130224,-4449,2019,12,6,1,29,0.5,2.03,1,262,90,-149,172,59,0,132,21,33,21,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.344,FM,2.32,3388400000000,,201902239,,,2019,12,6,1,29,0,46.325,7.375,5,2,4.5,0.2,-0.6,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP201912292236,46.274667,6.777943,0.412,549070,125020,-412,2019,12,29,22,36,25.5,2.74,0,153,55,-111,6,40,-63,12,71,258,8,,,,,,,,,,,,,,,,DDR-SW0,B,2,NF,-0.733,FM,2.77,16032000000000,,201902330,,,2019,12,29,22,36,0,46.278,6.78,0,2.7,9.5,0.4,0.4,0,ABO,Abondance-Chablais,UNPUBLISHED,,,,,,,,,
KP202001142247,47.17411,7.083169,13.267,573053,224856,-13267,2020,1,14,22,47,3.5,2.42,0,314,66,-154,213,67,-27,173,35,264,1,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.294,FM,2.43,4954500000000,,202000049,,,2020,1,14,22,47,0,47.181,7.075,13,2.4,13.5,1,0.3,0,CTY,Courtelary,UNPUBLISHED,,,,,,,,,
KP202001251907,46.61407,8.451437,6.671,677582,163035,-6671,2020,1,25,19,7,43.5,2.37,0,271,48,-141,153,62,-49,114,53,215,8,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.489,FM,2.46,5495400000000,,202000101,,,2020,1,25,19,7,0,46.608,8.458,6,2.4,5.3,0.8,0.7,0,REA,Realp,UNPUBLISHED,,,,,,,,,
KP202001251913,46.232924,7.703672,4.7,620445,120199,-4700,2020,1,25,19,13,28.8,3,0,93,35,-103,288,56,-81,226,77,12,11,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.878,FM,2.93,27861000000000,,202000102,,,2020,1,25,19,13,0,46.235,7.715,4,3,7.6,0.9,0.7,0,TUT,Turtmanntal,UNPUBLISHED,,,,,,,,,
KP202001272205_1,48.293408,8.963101,8.796,999000,999000,-8796,2020,1,27,22,5,41,3.5,0,118,89,-154,28,64,-1,346,19,250,18,,,,,,,,,,,,,,,,DDR-NE0,B,2,SS,-0.15,FM,3.29,96605000000000,,202000125,,,2020,1,27,22,5,0,48.299,8.951,7,3.5,17.9,1.1,1.8,0,ALB,Bisingen,Albstadt,D,UNPUBLISHED,,,,,,,
KP202002030620,46.104528,7.297666,6.979,589098,105901,-6979,2020,2,3,6,20,17.6,2.31,0,15,77,-155,279,66,-15,239,27,145,7,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.222,FM,2.35,3758400000000,,202000152,,,2020,2,3,6,20,0,46.098,7.301,4,2.3,8.7,0.8,3,0,MFO,Mont,Fort,UNPUBLISHED,,,,,,,,
KP202002140313,46.346816,8.120514,6.906,652492,133053,-6906,2020,2,14,3,13,5.8,2.35,0,60,40,-179,329,89,-50,272,33,27,32,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,-0.283,FM,2.38,4168700000000,,202000224,,,2020,2,14,3,13,0,46.342,8.129,6,2.4,9.9,0.8,0.9,0,BIN,Binn,UNPUBLISHED,,,,,,,,,
KP202002200410,47.708769,8.678523,18.197,693053,284975,-18197,2020,2,20,4,10,22.1,2,0,246,87,166,337,76,3,292,8,201,12,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,0.094,FM,1.81,582100000000,,202000261,,,2020,2,20,4,10,0,47.71,8.678,18,2,3.2,0.1,0.2,0,SHA,Schaffhausen,UNPUBLISHED,,,,,,,,,
KP202002241546,47.868888,7.89332,21.232,999000,999000,-21232,2020,2,24,15,46,54.5,2.43,0,112,48,-116,329,48,-63,311,70,220,0,,,,,,,,,,,,,,,,DDR-NW0,A,2,NF,-0.706,FM,2.38,4168700000000,,202000290,,,2020,2,24,15,46,0,47.865,7.889,20,2.4,10.2,0.5,1.2,0,TRU,Trubelsmattkopf,D,UNPUBLISHED,,,,,,,,
KP202003180154,46.48461,7.001976,7.032,566470,148237,-7032,2020,3,18,1,54,57.2,2.59,0,79,48,133,205,57,53,320,5,59,59,,,,,,,,,,,,,,,,DDR-SW0,A,1,OT,0.556,FM,2.67,11350000000000,,202000380,,,2020,3,18,1,54,0,46.484,6.999,9,2.6,9.9,0.2,-2,0,DDL,Dent,De,Lys,UNPUBLISHED,,,,,,,
KP202003241813,46.347617,7.66722,6.475,617596,132940,-6475,2020,3,24,18,13,54.8,1.66,0,93,56,174,187,85,35,315,20,56,28,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,0.228,FM,1.37,127350000000,,202000441,,,2020,3,24,18,13,0,46.345,7.669,6,1.7,3.4,0.3,0.5,0,LEK,Leuk,UNPUBLISHED,,,,,,,,,
KP202004232152,47.617639,8.974186,2.078,715438,275237,-2078,2020,4,23,21,52,41.3,2.56,0,309,81,-175,218,85,-9,173,10,263,2,,,,,,,,,,,,,,,,DDR-NE0,B,1,SS,-0.078,FM,2.72,13490000000000,,202000572,,,2020,4,23,21,52,0,47.619,8.968,1,2.6,9.5,0.5,1.1,0,STE,Steckborn,UNPUBLISHED,,,,,,,,,
KP202005190610,46.257655,7.414561,3.927,598143,122914,-3927,2020,5,19,6,10,3.5,2.04,0,49,52,146,161,64,44,282,7,21,49,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.433,FM,2.51,6531300000000,,202000675,,,2020,5,19,6,10,0,46.252,7.415,5,2,1.2,0.6,-1.1,0,STL,St-Leonard,UNPUBLISHED,,,,,,,,,
KP202005260550,46.909094,9.139712,1.234,729587,196736,-1234,2020,5,26,5,50,26.1,3.09,1,90,84,147,184,57,8,142,18,42,27,,,,,,,,,,,,,,,,DDR-SE0,B,2,OT,0.367,FM,3.15,59566000000000,,202000694,,,2020,5,26,5,50,0,46.907,9.137,2,3.1,9.2,0.3,-0.8,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202005270055,46.909155,9.139738,1.257,729589,196743,-1257,2020,5,27,0,55,26.9,2.89,1,89,88,135,181,45,2,144,29,35,31,,,,,,,,,,,,,,,,DDR-SE0,B,1,OT,0.5,FM,3.01,36728000000000,,202000723,,,2020,5,27,0,55,0,46.905,9.137,3,2.9,8.9,0.5,-1.7,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202005270711,46.908346,9.1422,1.074,729779,196657,-1074,2020,5,27,7,11,29.4,2.82,1,100,65,-139,349,53,-32,320,46,222,7,,,,,,,,,,,,,,,,DDR-SE0,B,2,ON,-0.456,FM,2.93,27861000000000,,202000731,,,2020,5,27,7,11,0,46.903,9.134,3,2.8,8.6,0.9,-1.9,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202005310924,46.401415,8.535889,8.252,684381,139484,-8252,2020,5,31,9,24,54.2,2.5,0,253,78,-169,160,79,-12,116,16,206,1,,,,,,,,,,,,,,,,DDR-SW0,B,2,SS,-0.128,FM,2.58,8317600000000,,202000779,,,2020,5,31,9,24,0,46.405,8.543,7,2.5,11.5,0.7,1.3,0,VBA,Val,Bavona,UNPUBLISHED,,,,,,,,
KP202006102050,46.911092,9.625893,8.521,766610,197876,-8521,2020,6,10,20,50,35.7,2.23,0,90,42,-164,348,79,-49,296,41,48,23,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,-0.361,FM,2.44,5128600000000,,202000835,,,2020,6,10,20,50,0,46.909,9.633,9,2.2,10,0.6,-0.5,0,VLZ,Valzeina,UNPUBLISHED,,,,,,,,,
KP202006220547,47.002798,6.239119,21.642,508777,206448,-21642,2020,6,22,5,47,0.9,2.81,0,330,76,-167,237,77,-15,193,19,283,1,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.156,FM,2.74,14454000000000,,202000882,,,2020,6,22,5,47,0,47.018,6.234,22,2.8,26.6,1.7,-0.4,0,PNT,North,of,Pontarlier,UNPUBLISHED,,,,,,,
KP202006230625,46.042626,6.896252,6.096,558011,99156,-6096,2020,6,23,6,25,41.1,3.82,1,59,66,-173,326,83,-24,280,22,15,12,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.078,FM,3.4,158260000000000,,202000892,,,2020,6,23,6,25,0,46.039,6.919,5,3.8,4.1,1.8,1.1,0,VAL,Vallorcine,F,UNPUBLISHED,,,,,,,,
KP202007010224,47.36889,9.101313,1.806,725579,247780,-1806,2020,7,1,2,24,56.5,2.09,0,147,53,-108,355,40,-68,4,74,250,7,,,,,,,,,,,,,,,,DDR-NE0,B,2,NF,-0.778,FM,2.39,4315200000000,,202000917,,,2020,7,1,2,24,0,47.368,9.097,0,2.1,11.4,0.3,1.8,0,BUE,Buetschwil,UNPUBLISHED,,,,,,,,,
KP202007052112,46.833651,9.543932,7.864,760599,189099,-7864,2020,7,5,21,12,19.1,2.11,0,282,85,155,14,65,6,331,14,235,21,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,0.172,FM,2.25,2660700000000,,202000940,,,2020,7,5,21,12,0,46.83,9.526,8,2.1,3,1.4,-0.1,0,CHR,Chur,UNPUBLISHED,,,,,,,,,
KP202007111153,46.229559,8.890813,12.993,712027,120827,-12993,2020,7,11,11,53,12.5,2.88,0,280,69,151,21,63,24,332,4,239,35,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,0.294,FM,2.85,21135000000000,,202000965,,,2020,7,11,11,53,0,46.229,8.904,14,2.9,6.8,1,-1,0,VOG,Vogorno,UNPUBLISHED,,,,,,,,,
KP202007121231,47.060825,6.864119,1.82,556354,212361,-1820,2020,7,12,12,31,25.5,2.5,0,279,60,-178,188,88,-30,140,22,238,19,,,,,,,,,,,,,,,,DDR-NW0,B,1,SS,-0.178,FM,2.57,8035300000000,,202000970,,,2020,7,12,12,31,0,47.069,6.878,1,2.5,6.1,1.4,0.8,0,CVA,Col,de,la,Vue,des,Alpes,UNPUBLISHED,,,,
KP202007231157,47.463845,8.279442,17.629,663396,257347,-17629,2020,7,23,11,57,2.5,2.21,0,351,39,-98,180,52,-84,123,82,266,6,,,,,,,,,,,,,,,,DDR-NE0,A,2,NF,-0.922,FM,2.48,5888400000000,,202001021,,,2020,7,23,11,57,0,47.466,8.278,18,2.2,8.1,0.3,-0.4,0,BAD,Baden,UNPUBLISHED,,,,,,,,,
KP202007272243,46.187731,7.081586,6.369,572432,115204,-6369,2020,7,27,22,43,14,2,0,64,70,152,165,64,22,116,4,23,34,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,0.278,FM,1.81,582100000000,,202001043,,,2020,7,27,22,43,0,46.189,7.079,7,2,4.4,0.2,-0.6,0,DDM,Dents,de,Morcles,UNPUBLISHED,,,,,,,
KP202008072028,46.908522,9.137052,1.438,729386,196668,-1438,2020,8,7,20,28,52,2.14,1,269,82,142,5,52,10,323,20,220,32,,,,,,,,,,,,,,,,DDR-SE0,A,2,OT,0.422,FM,2.42,4786300000000,,202001075,,,2020,8,7,20,28,0,46.908,9.133,1,2.1,1.5,0.3,0.4,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202008081944,47.185267,10.643131,6.668,842814,230995,-6668,2020,8,8,19,44,45.7,3.95,0,228,67,108,7,29,53,304,20,167,63,,,,,,,,,,,,,,,,DDR-NE0,B,1,TF,0.694,FM,3.57,289640000000000,,202001081,,,2020,8,8,19,44,0,47.179,10.666,9,4,19.1,1.9,-2.3,0,LDE,Landeck,Tirol,UNPUBLISHED,,,,,,,,
KP202008122115,46.030993,7.685404,2.438,619106,97747,-2438,2020,8,12,21,15,49,2.96,0,143,49,-131,16,55,-53,345,60,81,4,,,,,,,,,,,,,,,,DDR-SW0,B,1,ON,-0.567,FM,3.03,39355000000000,,202001108,,,2020,8,12,21,15,0,46.018,7.714,3,3,3.9,2.6,-0.6,0,ZMT,Zermatt,UNPUBLISHED,,,,,,,,,
KP202008260041,46.034686,6.861144,5.92,555287,98293,-5920,2020,8,26,0,41,1.5,2.64,1,70,87,-180,340,90,-3,295,2,25,2,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,0,FM,2.67,11350000000000,,202001177,,,2020,8,26,0,41,0,46.029,6.883,4,2.6,6.8,1.8,1.9,0,VAL,Vallorcine,UNPUBLISHED,,,,,,,,,
KP202009032036,45.874012,6.982065,1.794,564545,80369,-1794,2020,9,3,20,36,36.8,2.5,0,27,53,-101,225,38,-76,256,78,125,8,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.861,FM,2.65,10593000000000,,202001221,,,2020,9,3,20,36,0,45.873,6.99,1,2.5,3.1,0.6,0.8,0,GRJ,GrandesJorasses,F,I,UNPUBLISHED,,,,,,,
KP202010030208,47.519223,7.894547,16.073,634340,263264,-16073,2020,10,3,2,8,40.4,2.24,0,308,76,-156,211,67,-16,171,27,78,6,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.222,FM,2.36,3890500000000,,202001471,,,2020,10,3,2,8,0,47.526,7.9,16,2.2,5.6,0.9,0.1,0,ZUZ,Zuzgen,UNPUBLISHED,,,,,,,,,
KP202010150021,46.306855,7.360822,6.448,594005,128386,-6448,2020,10,15,0,21,58.9,2.58,0,320,56,-97,153,35,-79,205,78,55,11,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.9,FM,2.63,9885500000000,,202001565,,,2020,10,15,0,21,0,46.308,7.362,8,2.6,3.2,0.2,-1.6,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP202010211721,47.433543,7.79522,11.154,626902,253699,-11154,2020,10,21,17,21,8.9,2.52,0,305,74,-165,211,76,-16,168,21,258,1,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.172,FM,2.47,5688500000000,,202001604,,,2020,10,21,17,21,0,47.436,7.801,12,2.5,7.7,0.5,-0.8,0,TEN,Tenniken,UNPUBLISHED,,,,,,,,,
KP202010250525,47.637592,9.233102,17.66,734848,277868,-17660,2020,10,25,5,25,52.3,2.19,0,121,60,175,214,85,31,343,17,82,25,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,0.2,FM,2.27,2851000000000,,202001627,,,2020,10,25,5,25,0,47.638,9.22,19,2.2,3.4,1,-1.3,0,KRZ,Kreuzlingen,UNPUBLISHED,,,,,,,,,
KP202010251337,45.986033,7.492041,1.983,604138,92720,-1983,2020,10,25,13,37,26.8,2.68,0,222,22,175,317,88,68,67,39,206,43,,,,,,,,,,,,,,,,DDR-SW0,B,2,SS,0.406,FM,2.76,15488000000000,,202001628,,,2020,10,25,13,37,0,45.987,7.498,1,2.7,12.4,0.5,1,0,ARO,Arolla,UNPUBLISHED,,,,,,,,,
KP202010251935,46.907066,9.129172,0.764,728789,196493,-764,2020,10,25,19,35,43.7,4.32,1,73,74,162,168,73,16,121,1,31,23,,,,,,,,,,,,,,,,DDR-SE0,A,1,SS,0.2,FM,4.16,2207700000000000,,202001633,,,2020,10,25,19,35,0,46.905,9.125,1,4.3,2.1,0.4,-0.2,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202010251943,46.908403,9.133242,1.053,729096,196649,-1053,2020,10,25,19,43,10.2,3.6,1,281,71,-152,181,63,-22,143,33,50,5,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,-0.311,FM,3.54,229090000000000,,202001639,,,2020,10,25,19,43,0,46.906,9.125,1,3.6,1.8,0.7,0.1,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202010252223,46.908794,9.140308,1.41,729633,196704,-1410,2020,10,25,22,23,35.6,3.14,1,263,84,-170,172,80,-6,128,12,37,3,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,-0.111,FM,3.18,66069000000000,,202001654,,,2020,10,25,22,23,0,46.906,9.134,2,3.1,1.5,0.6,-0.6,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202010270340,46.905587,9.117373,1.472,727894,196310,-1472,2020,10,27,3,40,44.9,2.67,1,75,81,148,171,59,10,127,15,28,28,,,,,,,,,,,,,,,,DDR-SE0,A,2,OT,0.356,FM,2.7,12589000000000,,202001723,,,2020,10,27,3,40,0,46.902,9.11,2,2.7,1.7,0.7,-0.5,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202010271153,46.907703,9.131899,1.531,728996,196569,-1531,2020,10,27,11,53,53.6,2.67,1,264,71,173,357,83,19,129,8,222,18,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,0.078,FM,2.73,13964000000000,,202001729,,,2020,10,27,11,53,0,46.907,9.128,2,2.7,0.7,0.3,-0.5,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202011082356,45.981444,7.498719,1.344,604655,92210,-1344,2020,11,8,23,56,43.1,3.47,0,226,29,162,333,81,63,85,31,214,47,,,,,,,,,,,,,,,,DDR-SW0,B,1,SS,0.45,FM,3.38,145740000000000,,202001911,,,2020,11,8,23,56,0,45.979,7.509,1,3.5,11.8,0.8,0.3,0,ARO,Arolla,UNPUBLISHED,,,,,,,,,
KP202011101253_1,46.9054,9.119474,1.549,728055,196292,-1549,2020,11,10,12,53,23.4,3.94,1,259,89,-164,169,74,-1,125,12,33,10,,,,,,,,,,,,,,,,DDR-SE0,A,1,SS,-0.178,FM,3.77,571840000000000,,202001941,,,2020,11,10,12,53,0,46.903,9.115,2,3.9,1.4,0.4,-0.5,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202011131856,46.904433,9.113803,1.611,727625,196176,-1611,2020,11,13,18,56,27.6,2.6,1,255,81,-155,161,65,-10,121,24,26,11,,,,,,,,,,,,,,,,DDR-SE0,A,1,SS,-0.278,FM,2.63,9885500000000,,202002002,,,2020,11,13,18,56,0,46.902,9.108,2,2.6,1.9,0.5,-0.4,0,ELM,Elm,Steinibach,Elm,UNPUBLISHED,,,,,,,
KP202011240338,46.905879,9.142634,1.52,729818,196384,-1520,2020,11,24,3,38,56.6,2.33,1,86,60,-175,353,85,-30,305,24,44,17,,,,,,,,,,,,,,,,DDR-SE0,A,1,SS,-0.056,FM,2.48,5888400000000,,202002103,,,2020,11,24,3,38,0,46.902,9.14,2,2.3,0.3,0.5,-0.5,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202012011805,47.710033,7.771577,14.974,624988,284434,-14974,2020,12,1,18,5,35.9,2.85,0,354,48,-103,192,44,-77,195,80,93,2,,,,,,,,,,,,,,,,DDR-NW0,A,1,NF,-0.856,FM,2.68,11749000000000,,202002148,,,2020,12,1,18,5,0,47.713,7.774,14,2.8,2.9,0.4,1,0.1,TEG,Tegernau,D,UNPUBLISHED,,,,,,,,
KP202102032235,46.976703,7.43349,2.012,599609,202848,-2012,2021,2,3,22,35,36.9,2.84,0,284,61,167,20,79,30,149,12,246,29,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,0.239,FM,2.79,17179000000000,,202100139,,,2021,2,3,22,35,0,46.979,7.441,4,2.8,2.8,0.6,-2,0,BER,Bern,UNPUBLISHED,,,,,,,,,
